"Ptt","Date","Latitude","Longitude","Quality","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation"
142658,2017-11-09 09:33:00,30.39683,-86.59536,"B",1885,15887,223,161
142658,2017-11-09 10:36:00,30.39547,-86.59569,"A",177,464,67,96
142658,2017-11-09 12:05:00,30.39623,-86.59918,"B",1295,1515,1106,87
142658,2017-11-09 12:16:00,30.39417,-86.59227,"B",833,5244,132,31
142658,2017-11-09 12:34:00,30.39439,-86.593,"B",866,1482,505,40
142658,2017-11-09 14:12:00,30.39519,-86.59667,"B",1541,1793,1324,75
142658,2017-11-10 03:06:00,30.3934,-86.59427,"B",3051,11277,825,76
142658,2017-11-10 11:05:00,30.3953,-86.62494,"B",3962,10450,1501,85
142658,2017-11-10 11:39:00,30.39667,-86.60665,"B",3180,6614,1528,96
142658,2017-11-11 00:39:00,30.39743,-86.56114,"B",4068,13639,1213,89
142658,2017-11-11 11:10:00,30.39687,-86.57957,"B",5648,11635,2741,89
142658,2017-11-11 12:10:00,30.4029,-86.55735,"B",5354,19476,1471,81
142658,2017-11-11 12:59:00,30.39378,-86.58926,"B",2827,7693,1038,108
142658,2017-11-11 23:34:00,30.35986,-86.67293,"B",3516,7402,1670,77
142658,2017-11-12 01:18:00,30.39578,-86.61309,"B",1942,15800,238,103
142658,2017-11-12 10:38:00,30.41562,-86.58,"B",1733,32470,92,32
142658,2017-11-12 10:44:00,30.40014,-86.58942,"B",1031,4085,260,35
142658,2017-11-12 14:51:00,30.40505,-86.58283,"B",1995,2618,1520,114
142658,2017-11-13 01:06:00,30.39514,-86.59139,"B",3559,5231,2420,111
142658,2017-11-13 03:02:00,30.405,-86.58017,"B",3582,5729,2239,81
142658,2017-11-13 11:51:00,30.40237,-86.57537,"B",3890,12492,1211,74
142658,2017-11-13 12:12:00,30.39724,-86.57212,"B",3425,16128,727,84
142658,2017-11-13 13:25:00,30.39828,-86.57625,"B",3086,8776,1085,84
142658,2017-11-13 23:10:00,30.40609,-86.56674,"B",4008,9928,1618,77
142658,2017-11-14 00:56:00,30.40418,-86.57017,"B",4136,10060,1700,73
142658,2017-11-14 13:03:00,30.39626,-86.58019,"B",4446,8587,2301,99
142658,2017-11-14 13:17:00,30.39279,-86.58203,"B",3913,22469,681,98
142658,2017-11-14 22:59:00,30.4,-86.57943,"B",3822,12827,1138,76
142658,2017-11-15 00:41:00,30.39714,-86.58945,"B",3917,11460,1338,73
142658,2017-11-15 12:26:00,30.40747,-86.59291,"B",3888,5698,2652,39
142658,2017-11-15 13:43:00,30.39678,-86.59424,"B",3331,8435,1315,58
142658,2017-11-15 14:51:00,30.39158,-86.59694,"B",3495,7734,1579,59
142658,2017-11-15 15:26:00,30.37217,-86.44381,"1",590,3711,93,102
142658,2017-11-15 16:25:00,30.36191,-86.3675,"B",3864,4682,3188,87
142658,2017-11-15 17:08:00,30.35124,-86.31264,"B",4725,5687,3924,91
142658,2017-11-15 19:42:00,30.35726,-86.46339,"0",4351,29758,636,48
142658,2017-11-15 21:29:00,30.35087,-86.38809,"B",5622,107230,294,107
142658,2017-11-16 00:22:00,30.33958,-86.28516,"B",2493,15811,393,101
142658,2017-11-16 00:42:00,30.38077,-86.49744,"B",1407,4306,459,117
142658,2017-11-16 01:55:00,30.37708,-86.49302,"A",421,2013,88,145
142658,2017-11-16 02:11:00,30.37666,-86.49393,"B",706,919,541,134
142658,2017-11-16 02:48:00,30.37241,-86.47209,"B",1143,1440,907,108
142658,2017-11-16 03:37:00,30.37733,-86.46507,"B",1504,2370,953,87
142658,2017-11-16 04:26:00,30.40568,-86.4872,"A",1899,10142,355,54
142658,2017-11-16 09:57:00,30.35542,-86.43099,"B",3470,114689,105,94
142658,2017-11-16 10:22:00,30.3599,-86.48052,"A",950,4005,225,65
142658,2017-11-16 10:58:00,30.36245,-86.47134,"B",1158,2035,658,69
142658,2017-11-16 11:34:00,30.37001,-86.48177,"A",1392,4952,391,60
142658,2017-11-16 11:56:00,30.35215,-86.52765,"A",162,492,53,90
142658,2017-11-16 12:31:00,30.3565,-86.52426,"B",600,4115,87,106
142658,2017-11-16 14:15:00,30.37117,-86.52046,"B",1495,1935,1154,96
142658,2017-11-16 14:30:00,30.34842,-86.53743,"A",10760,32889,3520,128
142658,2017-11-16 15:06:00,30.37465,-86.57861,"3",183,233,143,129
142658,2017-11-16 16:43:00,30.40415,-86.60824,"B",1676,1941,1446,105
142658,2017-11-16 19:33:00,30.40227,-86.60872,"B",2231,3192,1559,99
142658,2017-11-17 01:29:00,30.42344,-86.63634,"B",4264,8656,2100,116
142658,2017-11-17 02:01:00,30.43978,-86.66532,"B",6438,12047,3439,109
142658,2017-11-17 03:58:00,30.45098,-86.68052,"B",5117,5743,4558,140
142658,2017-11-17 07:59:00,30.43605,-86.66867,"B",4890,8130,2941,59
142658,2017-11-17 11:32:00,30.43131,-86.66677,"B",5688,8834,3661,64
142658,2017-11-17 12:14:00,30.42488,-86.67433,"B",3485,4902,2478,66
142658,2017-11-17 12:42:00,30.41348,-86.67409,"B",3008,7428,1218,73
142658,2017-11-17 13:04:00,30.40564,-86.67609,"B",2847,10552,768,76
142658,2017-11-17 14:21:00,30.39359,-86.707,"1",561,988,318,28
142658,2017-11-17 15:39:00,30.39593,-86.71802,"B",1789,14706,217,103
142658,2017-11-17 21:08:00,30.39554,-86.71268,"A",5316,38654,731,85
142658,2017-11-18 02:02:00,30.37741,-86.74524,"A",410,1105,152,105
142658,2017-11-18 02:56:00,30.38717,-86.75453,"B",737,9465,57,80
142658,2017-11-18 03:39:00,30.38886,-86.75748,"B",1165,2145,633,79
142658,2017-11-18 07:51:00,30.39403,-86.78795,"B",2287,3548,1473,82
142658,2017-11-18 09:35:00,30.38859,-86.79236,"B",2148,35396,130,112
142658,2017-11-18 11:12:00,30.38823,-86.8018,"B",2556,7751,842,111
142658,2017-11-18 11:39:00,30.38694,-86.79606,"B",2340,5533,989,114
142658,2017-11-18 12:29:00,30.38747,-86.80202,"B",2434,4984,1188,110
142658,2017-11-18 13:20:00,30.37994,-86.81077,"B",1541,7977,297,115
142658,2017-11-18 14:08:00,30.37757,-86.81735,"B",1813,4465,736,114
142658,2017-11-18 14:22:00,30.38926,-86.80962,"B",1598,30095,84,44
142658,2017-11-18 15:20:00,30.38708,-86.8203,"B",1239,2084,736,68
142658,2017-11-18 16:04:00,30.38475,-86.82369,"A",222,610,80,36
142658,2017-11-18 20:49:00,30.37555,-86.88313,"A",7397,58712,931,87
142658,2017-11-18 22:34:00,30.37839,-86.8609,"A",4441,10558,1867,13
142658,2017-11-19 10:22:00,30.37261,-86.88312,"A",1174,11280,122,68
142658,2017-11-19 11:17:00,30.37424,-86.88189,"B",1551,3529,681,73
142658,2017-11-19 19:02:00,30.37056,-86.87708,"B",3001,5079,1772,70
142658,2017-11-20 02:54:00,30.35764,-86.92548,"B",3633,17366,759,63
142658,2017-11-20 11:30:00,30.36939,-86.91358,"B",4821,11395,2039,66
142658,2017-11-20 12:05:00,30.36455,-86.93451,"B",4860,18728,1261,65
142658,2017-11-20 13:53:00,30.37117,-86.93186,"A",3828,40415,362,78
142658,2017-11-20 14:14:00,30.37431,-86.9099,"B",947,4641,193,46
142658,2017-11-20 16:14:00,30.37003,-86.95279,"B",1269,12160,132,6
142658,2017-11-21 10:34:00,30.32875,-87.05347,"B",2545,92895,69,61
142658,2017-11-21 11:01:00,30.35307,-87.0122,"B",1523,41803,55,64
142658,2017-11-21 11:53:00,30.35591,-87.01201,"B",784,2164,283,125
142658,2017-11-21 12:05:00,30.35525,-87.01196,"B",915,1803,464,123
142658,2017-11-21 12:39:00,30.35573,-87.01499,"B",1127,1520,834,110
142658,2017-11-21 13:35:00,30.3555,-87.01879,"B",1459,1972,1079,97
142658,2017-11-21 13:44:00,30.35554,-87.01778,"B",1514,2021,1134,96
142658,2017-11-21 15:57:00,30.34054,-87.03623,"A",206,695,60,124
142658,2017-11-21 23:25:00,30.34482,-87.02543,"1",767,8085,72,73
142658,2017-11-22 00:55:00,30.34678,-87.05099,"A",437,4859,39,70
142658,2017-11-22 00:57:00,30.34602,-87.05315,"B",518,1970,136,71
142658,2017-11-22 01:05:00,30.34994,-87.05212,"A",560,2308,135,62
142658,2017-11-22 02:24:00,30.35819,-87.04967,"B",1416,1961,1022,67
142658,2017-11-22 02:39:00,30.34674,-87.05441,"B",983,2818,342,175
142658,2017-11-22 03:17:00,30.34675,-87.05434,"B",1294,1881,890,174
142658,2017-11-22 10:24:00,30.3434,-87.10404,"B",2776,3671,2098,133
142658,2017-11-22 11:48:00,30.34061,-87.08786,"B",3229,4383,2378,109
142658,2017-11-22 12:12:00,30.33807,-87.10759,"1",616,7505,50,85
142658,2017-11-23 08:30:00,30.33795,-87.10719,"B",4155,6440,2679,63
142658,2017-11-23 11:23:00,30.33349,-87.1364,"B",3813,4603,3159,34
142658,2017-11-23 13:07:00,30.33679,-87.13174,"B",3557,4191,3019,153
142658,2017-11-24 03:11:00,30.32622,-87.13785,"A",1141,28052,46,108
142658,2017-11-24 11:46:00,30.33172,-87.14558,"B",3037,4793,1923,94
142658,2017-11-24 13:03:00,30.32735,-87.13591,"2",306,735,127,86
142658,2017-11-24 13:57:00,30.3191,-87.143,"A",1403,5111,385,174
142658,2017-11-24 14:16:00,30.31822,-87.14349,"B",1297,1769,951,173
142658,2017-11-24 15:45:00,30.2916,-87.14532,"A",8551,24649,2966,92
142658,2017-11-24 17:17:00,30.30781,-87.15772,"B",7459,22208,2505,81
142658,2017-11-24 23:05:00,30.31209,-87.17443,"B",12243,19695,7610,92
142658,2017-11-24 23:49:00,30.31933,-87.16324,"0",2196,81976,58,74
142658,2017-11-25 00:25:00,30.31944,-87.15395,"B",1419,31276,64,60
142658,2017-11-25 01:07:00,30.33431,-87.1253,"3",163,205,129,85
142658,2017-11-25 01:28:00,30.33404,-87.1283,"A",485,904,259,6
142658,2017-11-25 08:08:00,30.32937,-87.12005,"B",1612,10686,243,138
142658,2017-11-25 22:52:00,30.32925,-87.09524,"A",1687,8769,324,144
142658,2017-11-25 22:54:00,30.32242,-87.09432,"A",590,2462,141,119
142658,2017-11-26 01:49:00,30.32449,-87.10799,"A",1172,9124,150,81
142658,2017-11-26 04:16:00,30.32482,-87.08163,"B",1245,2282,678,21
142658,2017-11-26 11:25:00,30.31156,-87.07087,"B",2042,5919,704,114
142658,2017-11-26 14:24:00,30.31208,-87.06788,"A",1923,11555,320,82
142658,2017-11-27 01:45:00,30.30289,-87.08795,"B",2351,8523,648,129
142658,2017-11-27 01:46:00,30.31641,-87.09759,"B",1395,8878,219,109
142658,2017-11-27 11:18:00,30.30804,-87.10098,"0",5506,60235,503,54
142658,2017-11-27 11:20:00,30.31399,-87.08394,"A",508,1843,139,41
142658,2017-11-27 12:26:00,30.31656,-87.08429,"B",799,2877,221,157
142658,2017-11-28 03:41:00,30.30656,-87.07006,"B",4076,4731,3511,109
142658,2017-11-28 10:38:00,30.32485,-87.07628,"A",2509,39054,161,96
142658,2017-11-28 14:03:00,30.32586,-87.07532,"B",3184,7546,1343,95
142658,2017-11-29 09:00:00,30.32704,-87.06004,"B",5284,7113,3924,85
142658,2017-11-30 01:11:00,30.33213,-87.08023,"2",416,864,199,148
142658,2017-11-30 11:21:00,30.32838,-87.06581,"1",555,3006,102,69
142658,2017-11-30 11:55:00,30.32373,-87.06326,"A",1301,2708,625,62
142658,2017-11-30 13:27:00,30.33508,-87.0545,"0",6948,61379,786,101
142658,2017-11-30 16:14:00,30.32567,-87.05552,"1",1363,16387,113,96
142658,2017-12-01 15:04:00,30.25277,-87.04777,"0",2137,11987,380,150
142658,2017-12-03 21:22:00,30.33757,-87.06482,"1",508,2812,91,70
142658,2017-12-04 09:44:00,30.32072,-87.05694,"B",4162,9172,1888,106
142658,2017-12-04 15:33:00,30.32932,-87.05698,"B",3228,353150,29,101
142658,2017-12-05 01:50:00,30.33637,-87.07559,"B",2636,42550,163,79
142658,2017-12-05 11:59:00,30.33672,-87.07611,"B",3573,4585,2783,73
142658,2017-12-05 12:51:00,26.02507,-98.8692,"Z",3567,4247,2996,76
142658,2017-12-05 20:54:00,30.33005,-87.06355,"0",12166,221561,668,85
142658,2017-12-06 00:13:00,30.33847,-87.07987,"2",436,559,340,127
142658,2017-12-06 09:20:00,30.34241,-87.08631,"B",8039,9252,6984,85
142658,2017-12-06 10:52:00,30.36774,-87.09917,"A",4635,25117,855,137
142658,2017-12-06 14:52:00,30.34456,-87.08106,"B",2813,77949,101,80
142658,2017-12-06 15:43:00,30.3471,-87.08172,"B",2791,7437,1046,81
142658,2017-12-07 10:57:00,30.3567,-87.07524,"0",1699,17537,164,112
142658,2017-12-07 10:59:00,30.34142,-87.0479,"B",1494,10241,218,108
142658,2017-12-07 16:13:00,30.36002,-87.11293,"A",2680,29998,239,108
142658,2017-12-08 09:08:00,30.41083,-87.13608,"B",5705,24030,1354,126
142658,2017-12-08 15:10:00,30.37249,-87.13122,"B",4716,54940,404,120
142658,2017-12-09 00:59:00,30.33935,-87.05629,"A",672,12724,35,76
142658,2017-12-10 01:05:00,30.34151,-87.04321,"B",2424,6666,881,20
142658,2017-12-10 01:41:00,30.34549,-87.04204,"B",1765,2760,1128,37
142658,2017-12-10 22:11:00,30.36379,-87.03095,"B",4261,7573,2397,52
142658,2017-12-11 19:49:00,30.34528,-87.02886,"A",482,2814,82,106
142658,2017-12-12 12:57:00,30.3517,-87.02963,"B",3712,5928,2324,127
142658,2017-12-12 13:17:00,30.3475,-87.02955,"B",3594,6352,2033,123
142658,2017-12-14 01:20:00,30.34614,-87.01768,"1",1124,8523,148,54
142658,2017-12-15 02:47:00,30.35023,-87.02541,"A",3906,28991,526,55
142658,2017-12-15 14:06:00,30.35328,-87.02043,"B",5241,10183,2696,57
142658,2017-12-18 08:46:00,30.33861,-87.03896,"2",279,487,159,127
142658,2017-12-18 12:39:00,30.33934,-87.03868,"B",3003,3480,2591,90
142658,2017-12-21 16:18:00,30.3351,-87.02525,"1",1406,13657,144,106
142658,2017-12-22 02:00:00,30.33913,-87.02883,"A",920,7114,118,80
142658,2017-12-23 20:52:00,30.34507,-87.05284,"3",143,425,47,78
142658,2017-12-23 23:44:00,30.34529,-87.05348,"B",1709,2222,1313,94
142658,2017-12-24 15:23:00,30.34869,-87.05503,"B",4200,5333,3308,112
142658,2017-12-24 20:37:00,30.34678,-87.05553,"B",4177,7924,2201,117
142658,2017-12-25 04:15:00,30.35034,-87.05398,"A",693,2989,160,22
142658,2017-12-25 15:22:00,30.34792,-87.06041,"B",3094,4495,2128,122
142658,2017-12-26 03:58:00,30.33737,-87.04285,"A",2320,25267,213,90
142658,2017-12-26 12:33:00,30.34149,-87.06861,"0",2699,34407,211,98
142658,2018-01-03 12:28:00,30.33815,-87.21814,"B",20613,199685,2127,95
142658,2018-01-06 22:43:00,30.35382,-87.01616,"B",2734,20630,362,128
142658,2018-01-07 12:51:00,30.35779,-87.01809,"B",3938,6681,2320,95
142658,2018-01-08 12:41:00,30.32393,-87.07414,"2",365,1778,75,65
142658,2018-01-08 12:44:00,30.32998,-87.06796,"1",793,1478,425,126
142658,2018-01-08 14:17:00,30.32945,-87.06938,"B",4041,4617,3536,95
142658,2018-01-08 16:43:00,30.3348,-87.08204,"A",5652,29312,1089,116
142658,2018-01-08 23:20:00,30.31792,-87.08027,"2",373,1351,103,64
142658,2018-01-09 01:43:00,30.31517,-87.08005,"1",533,2428,116,74
142658,2018-01-10 15:21:00,30.3142,-87.0854,"A",2206,37505,129,91
142658,2018-01-10 20:39:00,30.31425,-87.08464,"B",2600,3397,1989,91
142658,2018-01-11 09:07:00,30.32288,-87.10505,"B",3241,27918,376,69
142658,2018-01-11 15:07:00,30.32638,-87.0999,"B",3199,4920,2079,74
142658,2018-01-11 20:32:00,30.31441,-87.16588,"A",3886,54221,278,79
142658,2018-01-15 15:22:00,30.32567,-87.09976,"A",562,11265,28,88
142658,2018-01-15 23:53:00,30.31341,-87.08905,"B",2651,4307,1631,62
142658,2018-01-17 00:05:00,30.32598,-87.10987,"2",495,2421,101,65
142658,2018-01-17 00:08:00,30.32713,-87.10864,"B",571,914,356,75
142658,2018-01-17 23:54:00,30.32295,-87.07919,"A",2314,31449,170,83
142658,2018-01-19 03:16:00,30.31752,-87.13171,"A",1024,36399,28,70
142658,2018-01-19 12:03:00,30.32719,-87.09844,"3",134,303,59,105
142658,2018-01-19 12:09:00,30.32748,-87.09841,"B",352,435,284,92
142658,2018-01-20 15:12:00,30.32657,-87.13535,"0",6476,101140,414,73
142658,2018-01-20 22:07:00,30.32778,-87.11804,"B",5083,9520,2713,65
142658,2018-01-20 23:50:00,30.33397,-87.11067,"B",3228,7426,1402,95
142658,2018-01-21 15:38:00,30.31589,-87.11582,"B",4315,10386,1792,98
142658,2018-01-22 00:51:00,30.32991,-87.13868,"B",2694,81458,89,72
142658,2018-02-03 02:02:00,30.30444,-87.23283,"3",244,1125,53,67
142658,2018-02-03 10:58:00,30.30447,-87.23719,"3",160,419,61,97
142658,2018-02-03 12:34:00,30.30789,-87.23615,"A",563,3066,103,58
142658,2018-02-03 12:35:00,30.30495,-87.24241,"A",207,444,96,102
142658,2018-02-03 22:28:00,30.30616,-87.25418,"A",2373,16069,350,63
142658,2018-02-04 10:23:00,30.30244,-87.25849,"1",646,1030,404,148
142658,2018-02-04 17:29:00,30.30425,-87.26087,"B",7470,10663,5232,105
142658,2018-02-04 20:56:00,30.29178,-87.26188,"1",974,16570,57,64
142658,2018-02-05 12:19:00,30.29279,-87.25917,"B",4593,7660,2754,112
142658,2018-02-05 22:28:00,30.30137,-87.26398,"B",4112,10829,1561,89
142658,2018-02-28 14:29:00,30.34312,-87.05349,"2",266,531,133,79
142658,2018-02-28 15:55:00,30.34335,-87.054,"B",4308,5139,3610,86
142658,2018-02-28 21:25:00,30.34689,-87.04526,"A",1546,46981,50,85
142658,2018-02-28 23:31:00,30.347,-87.04477,"B",2058,5473,773,85
142658,2018-02-28 23:51:00,30.34772,-87.0459,"B",2074,5758,747,83
142658,2018-03-01 01:31:00,30.34815,-87.04588,"B",2283,4335,1202,77
142658,2018-03-01 01:53:00,30.34539,-87.05076,"B",1334,7515,236,62
142658,2018-03-01 02:20:00,30.34536,-87.05082,"B",1447,3716,563,63
142658,2018-03-01 03:06:00,30.34615,-87.05166,"B",1658,3459,794,61
142658,2018-03-01 09:45:00,30.34954,-87.05344,"B",3164,4163,2403,71
142658,2018-03-01 12:09:00,30.34573,-87.05732,"B",2241,80380,62,106
142658,2018-03-01 12:20:00,30.34535,-87.05623,"B",2078,14921,289,105
142658,2018-03-01 14:16:00,30.3471,-87.06359,"B",1110,9547,129,179
142658,2018-03-01 15:30:00,30.34391,-87.06601,"B",864,23039,32,101
142658,2018-03-01 19:34:00,30.34004,-87.07029,"B",2103,2827,1564,77
142658,2018-03-01 21:12:00,30.3402,-87.06513,"B",1776,55214,57,73
142658,2018-03-01 22:52:00,30.33976,-87.06537,"B",2219,5607,878,74
142658,2018-03-01 23:56:00,30.34028,-87.0639,"B",2384,4691,1211,75
142658,2018-03-02 00:56:00,30.33244,-87.05437,"B",1855,6450,533,68
142658,2018-03-02 02:52:00,30.32702,-87.04965,"B",2342,4408,1243,70
142658,2018-03-02 10:09:00,30.34639,-87.05949,"B",2481,26032,236,71
142658,2018-03-02 11:37:00,30.34539,-87.05403,"B",2741,8841,849,72
142658,2018-03-02 12:24:00,30.34568,-87.05584,"B",2874,7773,1062,73
142658,2018-03-02 14:07:00,30.34088,-87.0495,"A",206,969,43,115
142658,2018-03-02 15:08:00,30.34193,-87.04345,"B",735,8571,63,140
142658,2018-03-02 16:46:00,30.34165,-87.0401,"B",1494,1817,1228,133
142658,2018-03-02 23:50:00,30.34847,-87.04747,"B",2704,4092,1786,64
142658,2018-03-03 02:32:00,30.34844,-87.0327,"B",3208,4827,2132,69
142658,2018-03-03 12:52:00,30.33773,-87.04321,"A",2105,35818,123,124
142658,2018-03-03 13:50:00,30.34635,-87.06029,"1",1044,17182,63,100
142658,2018-03-03 14:45:00,30.34888,-87.06418,"B",1837,2470,1365,94
142658,2018-03-03 15:35:00,30.35082,-87.06433,"B",1944,2434,1552,106
142658,2018-03-03 15:46:00,30.35186,-87.06594,"B",1775,2573,1224,104
142658,2018-03-03 20:50:00,30.34002,-87.07396,"B",1977,95811,40,69
142658,2018-03-03 23:37:00,30.33939,-87.07923,"B",2544,7531,859,74
142658,2018-03-04 02:04:00,30.34188,-87.05155,"A",623,3082,125,34
142658,2018-03-04 03:42:00,30.34115,-87.05052,"B",1170,2572,532,63
142658,2018-03-04 12:30:00,30.34389,-87.04911,"B",2738,5719,1311,92
142658,2018-03-04 13:44:00,30.345,-87.04935,"B",2549,9233,703,97
142658,2018-03-04 14:08:00,30.34476,-87.04901,"B",2478,8025,765,94
142658,2018-03-04 14:25:00,30.34515,-87.05209,"B",1812,3545,926,95
142658,2018-03-04 15:24:00,30.34931,-87.05136,"A",368,990,136,46
142658,2018-03-04 15:32:00,30.34934,-87.05134,"B",528,770,362,53
142658,2018-03-04 16:10:00,30.34721,-87.05352,"B",664,5857,75,118
142658,2018-03-04 20:33:00,30.34431,-87.06382,"B",1480,29959,73,28
142658,2018-03-04 22:14:00,30.34497,-87.06573,"B",1992,3423,1159,29
142658,2018-03-04 23:04:00,30.33842,-87.06382,"B",2034,3481,1187,41
142658,2018-03-04 23:29:00,30.33693,-87.06169,"B",2060,3895,1088,43
142658,2018-03-04 23:42:00,30.34668,-87.05412,"2",254,1317,49,76
142658,2018-03-05 02:49:00,30.33959,-87.05557,"B",2105,2656,1667,98
142658,2018-03-05 04:20:00,30.33943,-87.05778,"B",2133,2309,1970,87
142658,2018-03-05 09:10:00,30.33311,-87.06071,"B",2916,3783,2247,105
142658,2018-03-05 10:45:00,30.33941,-87.05742,"B",2889,4763,1751,112
142658,2018-03-05 11:54:00,30.40382,-86.98316,"A",11590,125736,1068,60
142658,2018-03-05 12:11:00,30.40768,-86.97897,"B",12690,42300,3806,61
142658,2018-03-05 13:31:00,30.39759,-87.05389,"B",5633,47120,673,10
142658,2018-03-05 14:06:00,30.40297,-87.0558,"B",1482,2646,829,11
142658,2018-03-05 15:12:00,30.41257,-87.06004,"B",1877,2352,1498,7
142658,2018-03-05 15:50:00,30.40591,-87.05569,"B",1834,2135,1575,16
142658,2018-03-05 20:21:00,30.35431,-87.06722,"B",2065,6495,656,99
142658,2018-03-05 22:02:00,30.34586,-87.0609,"B",1694,34681,82,80
142658,2018-03-05 22:39:00,30.34499,-87.06047,"B",1870,6515,536,81
142658,2018-03-05 23:15:00,30.34428,-87.06054,"B",2024,5626,727,81
142658,2018-03-06 00:58:00,30.34195,-87.05963,"B",2411,4580,1269,81
142658,2018-03-06 01:24:00,30.34264,-87.05961,"B",2419,5070,1153,81
142658,2018-03-06 01:55:00,30.34319,-87.05884,"B",2299,5970,884,88
142658,2018-03-06 03:00:00,30.34281,-87.05798,"B",2496,5529,1126,90
142658,2018-03-06 08:54:00,30.34141,-87.05312,"B",1389,5420,355,20
142658,2018-03-06 10:37:00,30.34117,-87.05167,"B",1955,2910,1312,24
142658,2018-03-06 11:25:00,30.34433,-87.05145,"B",1765,2481,1256,62
142658,2018-03-06 11:39:00,30.34551,-87.05164,"B",1649,3016,901,70
142658,2018-03-06 13:16:00,30.34739,-87.04832,"B",1284,20950,78,140
142658,2018-03-06 15:30:00,30.34768,-87.05047,"A",618,15458,24,102
142658,2018-03-06 17:03:00,30.34848,-87.04895,"B",1419,1902,1058,101
142658,2018-03-06 20:10:00,30.34898,-87.04791,"B",2212,2948,1659,109
142658,2018-03-06 22:01:00,30.34918,-87.04773,"B",2621,3284,2092,104
142658,2018-03-06 22:59:00,30.34973,-87.05082,"B",2477,2686,2282,176
142658,2018-03-06 23:51:00,30.35003,-87.05138,"B",2564,2763,2377,31
142658,2018-03-07 00:39:00,30.34445,-87.05582,"A",1503,19969,113,88
142658,2018-03-07 02:42:00,30.34188,-87.06007,"B",2044,4736,881,85
142658,2018-03-07 10:50:00,30.33069,-87.07144,"B",3611,4967,2624,85
142658,2018-03-07 12:39:00,30.34142,-87.06066,"B",3513,5782,2134,98
142658,2018-03-08 00:10:00,30.33596,-87.07498,"B",3780,16102,887,73
142658,2018-03-08 10:09:00,30.34836,-87.05818,"B",3233,105178,99,109
142658,2018-03-08 12:03:00,30.34635,-87.054,"B",2168,5170,909,97
142658,2018-03-08 14:07:00,30.34623,-87.05391,"B",2528,5301,1205,94
142658,2018-03-08 14:45:00,30.34655,-87.05446,"B",2191,4418,1086,77
142658,2018-03-09 12:05:00,30.34359,-87.06159,"B",4043,17550,931,91
142658,2018-03-10 11:44:00,30.34487,-87.05484,"B",5251,9245,2982,118
142659,2017-06-12 00:37:39,30.3997,-86.68889,"A",0,0,0,119
142659,2017-06-12 00:43:02,30.41654,-86.68071,"3",237,515,109,89
142659,2017-06-12 00:46:33,30.3659,-86.68387,"1",1181,3442,405,112
142659,2017-06-12 02:25:42,30.4116,-86.68191,"B",3150,3870,2562,91
142659,2017-06-12 02:45:30,30.39982,-86.68991,"B",8172,108656,614,82
142659,2017-06-12 03:33:10,30.39419,-86.74575,"A",243,808,73,74
142659,2017-06-13 00:31:05,30.40265,-86.67979,"2",497,2708,91,85
142659,2017-06-13 02:11:10,30.3977,-86.70619,"B",2322,2869,1878,84
142659,2017-06-13 03:09:50,30.38485,-86.7217,"B",1813,54355,60,108
142659,2017-06-14 00:20:13,30.39581,-86.71105,"B",2880,54639,151,70
142659,2017-06-14 01:20:38,30.38719,-86.74335,"B",757,4129,138,149
142659,2017-06-14 02:00:14,30.38837,-86.75046,"B",1039,1328,812,133
142659,2017-06-14 02:50:50,30.39278,-86.74967,"A",593,8020,43,80
142659,2017-06-14 04:34:14,30.39442,-86.76487,"B",1489,2193,1011,87
142659,2017-06-15 00:47:03,30.39385,-86.74649,"A",714,7128,71,109
142659,2017-06-15 01:04:39,30.39435,-86.74874,"B",952,2237,405,107
142659,2017-06-15 01:51:35,30.3917,-86.74777,"A",632,2238,178,44
142659,2017-06-15 02:33:23,30.39228,-86.74735,"3",177,661,47,88
142659,2017-06-15 03:25:27,30.3925,-86.75029,"B",917,1311,641,82
142659,2017-06-15 04:10:55,30.39421,-86.74334,"A",357,1070,119,37
142659,2017-06-16 00:18:00,30.41099,-86.74004,"B",3510,13159,936,111
142659,2017-06-16 01:39:15,30.39693,-86.75163,"A",395,1366,114,140
142659,2017-06-16 03:04:19,30.39361,-86.75589,"B",1131,1764,724,81
142659,2017-06-16 03:49:47,30.39285,-86.74634,"3",151,191,118,179
142659,2017-06-17 01:22:59,30.39627,-86.71256,"3",179,328,97,59
142659,2017-06-17 01:31:03,30.39594,-86.71243,"B",429,506,362,81
142659,2017-06-17 01:48:39,30.39433,-86.70902,"B",2130,8259,549,113
142659,2017-06-17 03:32:35,30.39668,-86.71196,"3",228,482,107,77
